project,canonical_id,summary_row_count,summary_row_missing,duplicate_summary_rows,summary_conflict,conflicting_columns,task_dir_present,metadata_present,evidence_bundle_present,required_step_files_present,summary_step_mismatch,mismatch_fields,evidence_missing,needs_manual_review,review_reasons
PrefectHQ_fastmcp,CVE-2026-32871,2,no,yes,yes,"difficulty,input_subtype,mechanism_subtype,mechanism_type,module_from_step2_primary,module_from_step2_secondary,primary_module,secondary_modules",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
PrefectHQ_fastmcp,GHSA-c2jp-c369-7pvx,2,no,yes,yes,"difficulty,input_subtype,intro_time_verdict,mechanism_subtype,mechanism_type,module_from_step2_secondary,secondary_modules",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
PrefectHQ_fastmcp,GHSA-rcfx-77hg-w2wv,2,no,yes,yes,"ai_native_subtype,difficulty,input_subtype,intro_time_verdict,manual_review_needed,mechanism_subtype,module_from_step2_secondary,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2024-23633,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
QuantumNous_new-api,CVE-2025-59146,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2025-62155,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2026-25591,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2026-25802,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2026-30886,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2026-32879,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2026-41432,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
QuantumNous_new-api,CVE-2026-42339,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
SepineTam_stata-mcp,CVE-2026-47708,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2023-37273,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2023-37274,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2024-1879,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2024-1880,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2024-1881,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-1040,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-22603,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-31490,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-31491,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-31494,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-32393,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-32425,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-53944,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-62615,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2025-62616,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-22038,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-24780,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-26006,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-26020,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-30950,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-33232,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-33233,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-33234,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Significant-Gravitas_AutoGPT,CVE-2026-45023,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
Significant-Gravitas_AutoGPT,GHSA-m2wr-7m3r-p52c,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
SylphxAI_filesystem-mcp,CVE-2026-33989,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Tencent-Hunyuan_Hunyuan3D-1,CVE-2025-13713,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
Tencent-Hunyuan_HunyuanVideo,CVE-2025-13710,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Tencent_AI-Infra-Guard,CVE-2026-5585,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Tencent_MedicalNet,CVE-2025-13714,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Tencent_MimicMotion,CVE-2025-13716,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
Tencent_WeKnora,CVE-2025-11046,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-22687,2,no,yes,yes,"ai_native_subtype,architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-22688,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30247,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30855,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30856,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30857,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30858,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30859,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30860,2,no,yes,yes,"ai_native_subtype,architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
Tencent_WeKnora,CVE-2026-30861,2,no,yes,yes,"architecture_confidence,architecture_type,category,category_name,classification_type,confidence,cross_agent,difficulty,input_subtype,input_type,intro_time_verdict,manual_review_needed,mechanism_subtype,mechanism_type,module_from_step2_classification_type,module_from_step2_primary,module_from_step2_secondary,primary_module,requires_ai_function,secondary_modules,vuln_exists_at_intro_version",no,no,no,no,no,,yes,yes,"duplicate_summary_rows,evidence_bundle_missing,metadata_missing,step_files_missing,summary_conflict,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2023-48055,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2024-21552,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2024-9437,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2024-9439,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2025-51472,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2025-51475,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2025-6280,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,summary_marked_manual_review,task_dir_missing"
TransformerOptimus_SuperAGI,CVE-2026-6582,1,no,no,no,,no,no,no,no,no,,yes,yes,"evidence_bundle_missing,metadata_missing,step_files_missing,task_dir_missing"
